tgt,src
"[81, 87, 92, 75, 92]","[85, 86, 71, 101, 84]"
"[7, 94, 188, 104, 10]","[93, 83, 46, 75, 106]"
"[74, 82, 90, 72, 85]","[92, 91, 75, 77, 68]"
"[202, 159, 34, 8, 3]","[47, 67, 109, 95, 88]"
"[9, 99, 205, 105, 11]","[109, 74, 59, 80, 107]"
"[66, 95, 84, 97, 79]","[89, 80, 90, 85, 77]"
"[13, 87, 230, 92, 12]","[97, 97, 43, 95, 102]"
"[226, 157, 44, 10, 7]","[50, 87, 105, 95, 107]"
"[81, 90, 87, 89, 92]","[91, 92, 95, 86, 75]"
"[8, 90, 220, 87, 4]","[92, 74, 43, 88, 112]"
"[77, 105, 96, 100, 72]","[99, 76, 82, 103, 90]"
"[90, 81, 92, 92, 94]","[92, 94, 87, 96, 80]"
"[14, 102, 219, 98, 9]","[92, 84, 68, 81, 117]"
"[86, 99, 79, 93, 76]","[71, 77, 88, 94, 103]"
"[25, 107, 206, 100, 8]","[116, 83, 56, 79, 112]"
"[81, 71, 81, 91, 92]","[87, 84, 80, 84, 81]"
"[76, 86, 78, 88, 76]","[88, 73, 86, 80, 77]"
"[194, 169, 33, 14, 9]","[51, 71, 103, 93, 101]"
"[8, 86, 228, 83, 10]","[108, 94, 36, 73, 104]"
"[12, 104, 212, 101, 12]","[125, 77, 57, 77, 105]"
"[92, 89, 94, 85, 69]","[91, 82, 84, 86, 86]"
"[9, 92, 215, 84, 10]","[89, 57, 54, 96, 114]"
"[11, 101, 203, 106, 14]","[100, 91, 56, 87, 101]"
"[96, 84, 79, 92, 96]","[81, 90, 89, 88, 99]"
"[81, 86, 92, 88, 72]","[88, 80, 86, 71, 94]"
"[204, 155, 40, 16, 5]","[58, 63, 95, 105, 99]"
"[71, 85, 90, 83, 72]","[76, 80, 81, 83, 81]"
"[75, 103, 87, 82, 63]","[84, 75, 95, 76, 80]"
"[184, 145, 59, 10, 4]","[42, 44, 87, 108, 121]"
"[83, 83, 89, 81, 71]","[79, 94, 80, 72, 82]"
"[8, 106, 219, 102, 6]","[93, 69, 58, 84, 137]"
"[14, 83, 206, 99, 8]","[94, 68, 44, 99, 105]"
"[199, 188, 45, 8, 7]","[63, 69, 114, 101, 100]"
"[11, 115, 191, 96, 21]","[122, 67, 65, 88, 92]"
"[13, 121, 202, 103, 10]","[94, 85, 62, 91, 117]"
"[79, 86, 96, 87, 92]","[87, 96, 86, 74, 97]"
"[7, 76, 207, 102, 8]","[99, 79, 42, 72, 108]"
"[12, 88, 244, 76, 7]","[122, 88, 57, 65, 95]"
"[93, 73, 73, 84, 93]","[85, 95, 84, 81, 71]"
"[84, 84, 105, 85, 86]","[85, 89, 91, 94, 85]"
"[10, 86, 219, 104, 18]","[109, 85, 46, 86, 111]"
"[6, 100, 196, 95, 9]","[118, 70, 58, 84, 76]"
"[7, 92, 213, 89, 7]","[100, 85, 44, 73, 106]"
"[78, 86, 79, 94, 75]","[80, 90, 82, 71, 89]"
"[203, 159, 45, 12, 2]","[56, 66, 100, 101, 98]"
"[93, 87, 91, 85, 88]","[75, 91, 92, 89, 97]"
"[200, 167, 46, 9, 4]","[55, 77, 104, 96, 94]"
"[221, 162, 40, 14, 3]","[47, 69, 102, 112, 110]"
"[74, 89, 74, 81, 95]","[82, 88, 77, 76, 90]"
"[91, 76, 88, 81, 98]","[80, 85, 102, 82, 85]"
"[79, 96, 78, 76, 100]","[108, 82, 80, 72, 87]"
"[7, 84, 217, 87, 5]","[104, 79, 46, 73, 98]"
"[104, 82, 73, 91, 88]","[91, 84, 93, 96, 74]"
"[10, 95, 224, 103, 8]","[102, 93, 55, 79, 111]"
"[103, 80, 86, 84, 78]","[88, 86, 95, 75, 87]"
"[185, 168, 52, 13, 3]","[54, 69, 91, 108, 99]"
"[14, 96, 226, 97, 5]","[120, 75, 51, 77, 115]"
"[5, 100, 205, 110, 3]","[102, 70, 52, 78, 121]"
"[88, 86, 78, 88, 91]","[81, 83, 95, 82, 90]"
"[216, 171, 40, 8, 2]","[53, 59, 99, 104, 122]"
"[203, 162, 46, 14, 2]","[47, 60, 94, 113, 113]"
"[109, 78, 80, 87, 81]","[90, 91, 85, 72, 97]"
"[208, 187, 38, 10, 2]","[52, 56, 113, 117, 107]"
"[214, 155, 42, 6, 4]","[48, 75, 84, 105, 109]"
"[10, 79, 223, 94, 7]","[85, 92, 54, 78, 104]"
"[11, 95, 192, 116, 15]","[91, 87, 59, 77, 115]"
"[194, 155, 42, 9, 3]","[58, 59, 81, 99, 106]"
"[208, 166, 49, 8, 2]","[61, 60, 99, 106, 107]"
"[200, 153, 49, 10, 2]","[49, 65, 110, 98, 92]"
"[234, 168, 34, 13, 1]","[60, 82, 94, 115, 99]"
"[84, 82, 89, 92, 92]","[96, 80, 88, 95, 80]"
"[4, 105, 218, 97, 4]","[101, 87, 52, 88, 100]"
"[181, 158, 49, 16, 2]","[55, 69, 76, 101, 105]"
"[87, 84, 89, 77, 83]","[84, 80, 93, 79, 84]"
"[78, 91, 96, 85, 95]","[93, 87, 77, 98, 90]"
"[231, 162, 45, 6, 2]","[48, 77, 99, 120, 102]"
"[75, 91, 77, 88, 95]","[92, 87, 80, 83, 84]"
"[197, 167, 31, 5, 4]","[63, 59, 94, 91, 97]"
"[93, 85, 75, 79, 82]","[84, 53, 102, 96, 79]"
"[202, 174, 41, 17, 3]","[47, 66, 105, 105, 114]"
"[93, 85, 87, 83, 94]","[82, 91, 85, 102, 82]"
"[83, 75, 83, 84, 80]","[83, 84, 76, 90, 72]"
"[6, 97, 218, 84, 7]","[86, 88, 47, 81, 110]"
"[89, 81, 74, 90, 73]","[73, 92, 90, 66, 86]"
"[9, 85, 206, 101, 12]","[101, 84, 51, 79, 98]"
"[207, 178, 46, 5, 9]","[56, 75, 101, 110, 103]"
"[216, 159, 42, 8, 2]","[70, 67, 81, 101, 108]"
"[10, 91, 209, 109, 6]","[101, 79, 52, 77, 116]"
"[87, 97, 82, 89, 93]","[106, 82, 87, 89, 84]"
"[91, 69, 95, 85, 74]","[66, 83, 91, 87, 87]"
"[94, 81, 78, 92, 86]","[84, 74, 96, 86, 91]"
"[94, 96, 67, 84, 75]","[80, 85, 96, 80, 75]"
"[215, 142, 33, 13, 1]","[51, 69, 88, 101, 95]"
"[4, 114, 226, 96, 6]","[123, 77, 54, 85, 107]"
"[4, 89, 216, 82, 9]","[87, 90, 41, 79, 103]"
"[212, 138, 40, 12, 4]","[36, 87, 83, 101, 99]"
"[76, 90, 91, 83, 61]","[83, 74, 76, 77, 91]"
"[198, 148, 40, 13, 4]","[51, 63, 102, 104, 83]"
"[11, 101, 187, 106, 8]","[125, 59, 59, 83, 87]"
"[96, 77, 75, 91, 110]","[84, 106, 104, 94, 61]"
"[9, 93, 204, 104, 5]","[109, 70, 51, 77, 108]"
"[190, 167, 43, 13, 7]","[67, 63, 111, 92, 87]"
"[218, 159, 50, 13, 2]","[67, 64, 90, 115, 106]"
"[13, 94, 219, 101, 12]","[110, 97, 52, 85, 95]"
"[4, 100, 205, 102, 8]","[101, 77, 53, 87, 101]"
"[206, 153, 39, 5, 5]","[53, 77, 73, 104, 101]"
"[196, 161, 36, 9, 6]","[62, 59, 98, 91, 98]"
"[227, 159, 38, 10, 5]","[39, 70, 104, 123, 103]"
"[226, 163, 49, 9, 2]","[56, 78, 101, 110, 104]"
"[12, 102, 209, 91, 6]","[101, 89, 53, 78, 99]"
"[6, 93, 222, 93, 10]","[78, 90, 41, 95, 120]"
"[205, 169, 40, 11, 5]","[47, 72, 84, 100, 127]"
"[6, 105, 233, 103, 3]","[117, 84, 48, 88, 113]"
"[210, 166, 47, 17, 4]","[55, 87, 92, 105, 105]"
"[221, 152, 50, 14, 3]","[58, 63, 110, 114, 95]"
"[77, 89, 80, 86, 70]","[85, 78, 74, 81, 84]"
"[14, 118, 202, 95, 16]","[100, 85, 57, 92, 111]"
"[7, 101, 221, 103, 10]","[109, 79, 49, 96, 109]"
"[229, 175, 36, 7, 2]","[59, 68, 110, 113, 99]"
"[198, 176, 54, 10, 11]","[55, 63, 99, 120, 112]"
"[222, 160, 40, 12, 3]","[56, 75, 87, 95, 124]"
"[200, 161, 53, 16, 4]","[57, 74, 95, 113, 95]"
"[4, 94, 202, 98, 6]","[90, 81, 45, 71, 117]"
"[85, 88, 93, 84, 85]","[76, 91, 102, 79, 87]"
"[213, 181, 34, 6, 5]","[58, 62, 92, 115, 112]"
"[224, 179, 33, 12, 2]","[54, 54, 111, 111, 120]"
"[10, 88, 231, 94, 11]","[92, 106, 35, 101, 100]"
"[4, 115, 231, 87, 8]","[108, 94, 49, 84, 110]"
"[203, 151, 35, 11, 4]","[59, 77, 86, 90, 92]"
"[83, 95, 79, 85, 79]","[75, 84, 88, 91, 83]"
"[3, 109, 204, 102, 12]","[98, 91, 58, 80, 103]"
"[206, 169, 58, 10, 6]","[70, 82, 89, 98, 110]"
"[5, 101, 224, 95, 5]","[113, 86, 51, 73, 107]"
"[84, 90, 76, 76, 91]","[93, 87, 84, 76, 77]"
"[216, 145, 39, 10, 3]","[52, 71, 97, 103, 90]"
"[8, 95, 194, 105, 14]","[96, 74, 62, 87, 97]"
"[88, 86, 70, 90, 82]","[84, 70, 78, 87, 97]"
"[88, 72, 78, 77, 85]","[78, 80, 80, 84, 78]"
"[83, 78, 85, 101, 87]","[93, 73, 83, 86, 99]"
"[224, 139, 42, 6, 2]","[35, 69, 97, 105, 107]"
"[9, 96, 203, 103, 7]","[101, 75, 65, 77, 100]"
"[206, 176, 44, 12, 5]","[66, 69, 103, 101, 104]"
"[93, 81, 86, 89, 71]","[86, 92, 73, 102, 67]"
"[208, 161, 51, 12, 7]","[59, 69, 111, 112, 88]"
"[87, 90, 83, 96, 87]","[98, 78, 90, 84, 93]"
"[13, 98, 220, 101, 5]","[105, 76, 67, 87, 102]"
"[231, 157, 34, 16, 1]","[57, 76, 109, 110, 87]"
"[21, 100, 206, 90, 8]","[105, 77, 55, 92, 96]"
"[81, 79, 71, 85, 102]","[81, 84, 89, 86, 78]"
"[10, 99, 220, 100, 9]","[97, 92, 65, 80, 104]"
"[227, 162, 39, 16, 2]","[53, 68, 94, 110, 121]"
"[206, 182, 31, 11, 3]","[51, 51, 103, 112, 116]"
"[96, 84, 76, 96, 93]","[74, 95, 98, 84, 94]"
"[79, 76, 85, 90, 90]","[83, 83, 99, 73, 82]"
"[15, 106, 219, 85, 12]","[109, 88, 47, 84, 109]"
"[15, 93, 211, 81, 7]","[102, 78, 45, 79, 103]"
"[8, 86, 207, 98, 9]","[98, 70, 56, 89, 95]"
"[219, 146, 50, 11, 6]","[53, 54, 111, 108, 106]"
"[207, 144, 46, 9, 4]","[43, 65, 85, 117, 100]"
"[77, 89, 100, 81, 86]","[94, 80, 85, 91, 83]"
"[195, 173, 36, 20, 5]","[51, 67, 97, 101, 113]"
"[86, 86, 86, 88, 84]","[82, 80, 82, 98, 88]"
"[9, 82, 216, 94, 9]","[94, 83, 62, 77, 94]"
"[11, 91, 201, 102, 12]","[108, 81, 50, 74, 104]"
"[12, 99, 221, 92, 7]","[104, 92, 74, 75, 86]"
"[202, 163, 38, 5, 5]","[49, 70, 96, 111, 87]"
"[186, 161, 37, 20, 2]","[57, 73, 84, 89, 103]"
"[4, 85, 209, 101, 12]","[100, 99, 54, 70, 88]"
"[211, 167, 42, 9, 2]","[53, 68, 82, 103, 125]"
"[200, 167, 41, 18, 7]","[64, 79, 103, 81, 106]"
"[74, 90, 76, 76, 88]","[88, 77, 79, 72, 88]"
"[175, 162, 50, 13, 5]","[49, 60, 78, 106, 112]"
"[12, 104, 219, 86, 10]","[100, 82, 52, 82, 115]"
"[7, 105, 227, 97, 11]","[119, 68, 58, 92, 110]"
"[196, 181, 34, 12, 9]","[64, 85, 87, 96, 100]"
"[193, 167, 36, 9, 0]","[62, 51, 99, 88, 105]"
"[88, 71, 71, 106, 86]","[76, 78, 99, 73, 96]"
"[217, 166, 45, 13, 7]","[49, 76, 109, 109, 105]"
"[94, 84, 95, 79, 79]","[82, 91, 84, 94, 80]"
"[108, 62, 86, 89, 76]","[85, 85, 76, 84, 91]"
"[206, 150, 32, 20, 4]","[52, 79, 88, 93, 100]"
"[78, 93, 91, 77, 87]","[90, 88, 82, 86, 80]"
"[78, 86, 88, 88, 90]","[97, 86, 76, 87, 84]"
"[11, 93, 208, 90, 8]","[99, 80, 46, 77, 108]"
"[82, 84, 93, 80, 87]","[86, 79, 74, 105, 82]"
"[80, 90, 92, 78, 72]","[74, 71, 102, 79, 86]"
"[214, 162, 39, 8, 5]","[45, 69, 101, 112, 101]"
"[212, 166, 53, 12, 4]","[63, 66, 95, 115, 108]"
"[181, 180, 42, 9, 3]","[49, 68, 76, 118, 104]"
"[199, 153, 40, 17, 5]","[52, 74, 95, 93, 100]"
"[70, 73, 86, 80, 102]","[83, 79, 79, 92, 78]"
"[90, 77, 98, 83, 86]","[92, 96, 76, 92, 78]"
"[88, 74, 84, 75, 104]","[81, 98, 88, 66, 92]"
"[203, 152, 46, 12, 1]","[59, 57, 96, 105, 97]"
"[214, 151, 43, 19, 3]","[49, 70, 104, 100, 107]"
"[90, 92, 80, 85, 87]","[86, 89, 91, 77, 91]"
"[9, 89, 235, 83, 5]","[105, 90, 55, 76, 95]"
"[71, 90, 92, 86, 88]","[93, 73, 88, 83, 90]"
"[8, 109, 216, 88, 8]","[123, 76, 41, 95, 94]"
"[15, 82, 196, 93, 16]","[96, 82, 51, 74, 99]"
"[7, 108, 194, 102, 7]","[102, 71, 58, 81, 106]"
"[91, 79, 91, 81, 99]","[92, 88, 97, 73, 91]"
"[184, 178, 57, 10, 2]","[67, 65, 88, 119, 92]"
"[78, 78, 87, 104, 92]","[87, 95, 87, 84, 86]"
"[78, 86, 93, 67, 96]","[84, 78, 84, 92, 82]"
"[9, 100, 208, 116, 9]","[106, 93, 68, 75, 100]"
"[225, 154, 46, 11, 2]","[48, 84, 105, 92, 109]"
"[82, 95, 77, 71, 76]","[78, 83, 84, 83, 73]"
"[5, 88, 219, 108, 9]","[98, 75, 47, 81, 128]"
"[83, 81, 84, 81, 90]","[76, 91, 85, 87, 80]"
"[9, 87, 223, 96, 9]","[122, 79, 49, 84, 90]"
"[11, 87, 213, 89, 11]","[87, 84, 57, 91, 92]"
"[204, 166, 47, 10, 4]","[62, 69, 93, 108, 99]"
"[88, 94, 95, 89, 79]","[77, 90, 93, 81, 104]"
"[18, 101, 199, 111, 14]","[102, 88, 59, 94, 100]"
"[205, 180, 37, 12, 4]","[57, 75, 89, 111, 106]"
"[78, 88, 82, 81, 80]","[92, 80, 79, 91, 67]"
"[84, 75, 78, 77, 99]","[82, 85, 87, 76, 83]"
"[81, 70, 91, 87, 75]","[85, 81, 65, 82, 91]"
"[194, 188, 38, 7, 4]","[67, 54, 108, 101, 101]"
"[213, 165, 42, 7, 4]","[52, 80, 114, 95, 90]"
"[231, 162, 36, 10, 4]","[48, 83, 114, 106, 92]"
"[225, 176, 39, 6, 4]","[54, 71, 100, 114, 111]"
"[76, 76, 73, 84, 93]","[81, 90, 79, 92, 60]"
"[185, 170, 36, 11, 1]","[54, 77, 79, 103, 90]"
"[5, 104, 226, 81, 10]","[108, 73, 54, 75, 116]"
"[5, 83, 239, 102, 4]","[103, 89, 54, 76, 111]"
"[206, 154, 42, 11, 4]","[50, 72, 94, 93, 108]"
"[195, 154, 47, 12, 1]","[54, 67, 80, 97, 111]"
"[94, 84, 108, 82, 74]","[84, 96, 68, 101, 93]"
"[71, 92, 87, 90, 75]","[85, 88, 91, 77, 74]"
"[88, 94, 95, 83, 74]","[75, 86, 84, 94, 95]"
"[205, 156, 37, 9, 6]","[49, 57, 101, 101, 105]"
"[209, 169, 43, 4, 6]","[63, 51, 101, 110, 106]"
"[6, 112, 227, 94, 9]","[102, 97, 46, 86, 117]"
"[7, 90, 233, 94, 11]","[99, 90, 47, 79, 120]"
"[81, 79, 89, 85, 73]","[83, 74, 78, 87, 85]"
"[81, 88, 90, 84, 60]","[76, 87, 71, 78, 91]"
"[10, 108, 204, 101, 4]","[97, 84, 66, 78, 102]"
"[7, 109, 192, 99, 16]","[101, 75, 60, 82, 105]"
"[192, 148, 45, 21, 7]","[54, 54, 95, 104, 106]"
"[22, 115, 212, 91, 10]","[78, 82, 71, 96, 123]"
"[74, 88, 80, 80, 87]","[80, 72, 97, 79, 81]"
"[75, 99, 73, 82, 101]","[92, 77, 98, 85, 78]"
"[17, 91, 216, 93, 6]","[118, 80, 57, 73, 95]"
"[95, 93, 80, 83, 75]","[81, 82, 80, 94, 89]"
"[78, 73, 99, 84, 74]","[78, 101, 70, 90, 69]"
"[72, 75, 90, 86, 85]","[87, 85, 78, 72, 86]"
"[12, 106, 201, 103, 15]","[108, 79, 63, 81, 106]"
"[76, 84, 86, 72, 98]","[76, 86, 82, 87, 85]"
"[75, 83, 89, 87, 90]","[89, 98, 67, 83, 87]"
"[201, 157, 38, 7, 2]","[59, 59, 98, 94, 95]"
"[82, 91, 72, 82, 81]","[86, 83, 93, 65, 81]"
"[7, 98, 211, 106, 11]","[122, 90, 60, 81, 80]"
"[79, 82, 81, 83, 80]","[72, 92, 77, 83, 81]"
"[13, 95, 202, 98, 13]","[94, 101, 60, 81, 85]"
"[16, 95, 215, 106, 12]","[104, 87, 56, 86, 111]"
"[226, 152, 36, 9, 8]","[49, 72, 116, 90, 104]"
"[197, 168, 52, 13, 5]","[57, 76, 84, 125, 93]"
"[81, 93, 80, 85, 82]","[83, 85, 81, 81, 91]"
"[16, 113, 201, 99, 11]","[101, 90, 63, 74, 112]"
"[13, 94, 222, 102, 13]","[104, 106, 54, 73, 107]"
"[15, 92, 177, 106, 15]","[96, 80, 50, 72, 107]"
"[12, 89, 202, 103, 7]","[86, 80, 56, 84, 107]"
"[93, 88, 80, 84, 103]","[93, 90, 95, 94, 76]"
"[13, 103, 196, 95, 11]","[96, 87, 56, 88, 91]"
"[203, 151, 41, 3, 4]","[53, 73, 97, 103, 76]"
"[9, 86, 208, 99, 13]","[100, 76, 55, 84, 100]"
"[86, 87, 89, 94, 86]","[92, 80, 105, 78, 87]"
"[13, 100, 197, 87, 9]","[102, 63, 48, 89, 104]"
"[13, 99, 208, 108, 10]","[103, 85, 63, 78, 109]"
"[8, 97, 211, 117, 8]","[86, 97, 64, 91, 103]"
"[199, 144, 54, 9, 5]","[46, 70, 93, 105, 97]"
"[89, 92, 91, 90, 86]","[80, 88, 102, 85, 93]"
"[71, 85, 93, 100, 101]","[91, 75, 102, 93, 89]"
"[84, 83, 84, 79, 83]","[73, 85, 98, 84, 73]"
"[221, 159, 41, 14, 4]","[57, 81, 83, 111, 107]"
"[7, 89, 205, 93, 9]","[89, 87, 48, 77, 102]"
"[102, 73, 86, 89, 99]","[92, 86, 90, 100, 81]"
"[210, 180, 51, 5, 3]","[51, 62, 94, 127, 115]"
"[3, 106, 234, 96, 3]","[101, 86, 37, 86, 132]"
"[5, 96, 228, 89, 11]","[95, 75, 55, 92, 112]"
"[11, 117, 192, 111, 9]","[109, 82, 75, 71, 103]"
"[7, 92, 220, 89, 10]","[100, 81, 47, 76, 114]"
"[222, 159, 51, 11, 7]","[69, 81, 106, 104, 90]"
"[87, 95, 83, 92, 90]","[80, 100, 93, 82, 92]"
"[73, 82, 72, 99, 85]","[82, 80, 81, 85, 83]"
"[77, 90, 84, 80, 77]","[94, 86, 76, 74, 78]"
"[5, 84, 219, 90, 7]","[99, 78, 50, 68, 110]"
"[96, 82, 88, 75, 68]","[90, 69, 84, 81, 85]"
"[80, 73, 94, 100, 101]","[72, 92, 89, 102, 93]"
"[89, 77, 81, 103, 89]","[93, 80, 96, 87, 83]"
"[88, 77, 99, 68, 83]","[77, 88, 71, 91, 88]"
"[196, 150, 50, 9, 3]","[47, 70, 82, 108, 101]"
"[98, 76, 82, 87, 89]","[87, 94, 99, 72, 80]"
"[194, 174, 38, 12, 4]","[57, 58, 91, 111, 105]"
"[92, 88, 84, 82, 90]","[88, 82, 92, 89, 85]"
"[201, 153, 33, 10, 3]","[37, 58, 91, 110, 104]"
"[206, 158, 36, 3, 3]","[54, 62, 85, 106, 99]"
"[228, 160, 33, 12, 1]","[53, 66, 97, 107, 111]"
"[97, 85, 65, 96, 89]","[76, 86, 86, 92, 92]"
"[82, 79, 76, 89, 95]","[102, 91, 85, 66, 77]"
"[200, 160, 44, 10, 7]","[53, 73, 95, 106, 94]"
"[87, 90, 90, 93, 90]","[72, 98, 95, 98, 87]"
"[72, 88, 80, 74, 91]","[73, 69, 89, 86, 88]"
"[244, 150, 41, 10, 2]","[57, 70, 100, 109, 111]"
"[12, 96, 199, 106, 17]","[109, 75, 60, 80, 106]"
"[199, 161, 38, 5, 2]","[45, 64, 104, 84, 108]"
"[78, 88, 77, 75, 105]","[88, 84, 90, 81, 80]"
"[14, 95, 203, 99, 13]","[98, 84, 57, 85, 100]"
"[192, 150, 56, 11, 3]","[57, 58, 80, 107, 110]"
"[7, 104, 225, 105, 5]","[114, 80, 61, 73, 118]"
"[12, 90, 208, 94, 11]","[110, 66, 52, 84, 103]"
"[104, 80, 97, 90, 78]","[93, 89, 84, 102, 81]"
"[7, 107, 212, 78, 8]","[107, 70, 49, 98, 88]"
"[85, 71, 83, 85, 80]","[92, 85, 89, 72, 66]"
"[80, 81, 83, 90, 76]","[71, 71, 87, 89, 92]"
"[11, 107, 185, 90, 12]","[89, 68, 59, 91, 98]"
"[82, 88, 88, 87, 98]","[79, 97, 78, 89, 100]"
"[12, 93, 185, 104, 16]","[89, 64, 61, 77, 119]"
"[204, 153, 39, 13, 4]","[56, 69, 99, 89, 100]"
"[236, 154, 34, 8, 5]","[52, 79, 103, 105, 98]"
"[7, 106, 236, 81, 8]","[128, 77, 56, 77, 100]"
"[211, 146, 38, 12, 1]","[46, 62, 94, 106, 100]"
"[86, 85, 85, 87, 80]","[83, 78, 78, 96, 88]"
"[191, 151, 54, 12, 4]","[59, 62, 65, 112, 114]"
"[17, 99, 217, 89, 8]","[94, 86, 54, 88, 108]"
"[7, 108, 202, 93, 10]","[109, 75, 52, 76, 108]"
"[84, 77, 80, 82, 87]","[80, 84, 89, 85, 72]"
"[80, 82, 87, 82, 98]","[97, 94, 76, 82, 80]"
"[73, 79, 86, 78, 89]","[89, 71, 83, 91, 71]"
"[214, 160, 57, 9, 3]","[51, 72, 95, 111, 114]"
"[224, 141, 30, 10, 2]","[60, 62, 91, 91, 103]"
"[86, 86, 66, 80, 82]","[81, 75, 75, 86, 83]"
"[179, 158, 45, 16, 2]","[46, 58, 94, 101, 101]"
"[79, 92, 84, 98, 72]","[94, 72, 85, 82, 92]"
"[203, 160, 39, 13, 5]","[56, 73, 93, 109, 89]"
"[8, 102, 207, 83, 4]","[110, 68, 59, 70, 97]"
"[228, 142, 35, 10, 5]","[48, 76, 78, 113, 105]"
"[10, 109, 222, 99, 9]","[116, 78, 52, 86, 117]"
"[85, 94, 83, 90, 86]","[86, 85, 91, 81, 95]"
"[12, 103, 177, 109, 14]","[82, 94, 47, 101, 91]"
"[185, 156, 42, 16, 4]","[54, 56, 88, 111, 94]"
"[100, 94, 81, 88, 79]","[93, 77, 91, 97, 84]"
"[72, 100, 96, 91, 64]","[89, 76, 89, 80, 89]"
"[6, 91, 203, 108, 10]","[106, 78, 51, 83, 100]"
"[75, 89, 90, 81, 80]","[82, 74, 77, 82, 100]"
"[13, 89, 191, 89, 18]","[84, 95, 49, 82, 90]"
"[97, 105, 88, 71, 85]","[76, 79, 99, 89, 103]"
"[97, 80, 78, 74, 98]","[76, 84, 79, 106, 82]"
"[219, 157, 40, 16, 4]","[47, 74, 84, 111, 120]"
"[92, 98, 98, 76, 83]","[103, 89, 87, 82, 86]"
"[14, 101, 213, 83, 9]","[95, 87, 51, 83, 104]"
"[10, 104, 166, 112, 11]","[99, 74, 59, 70, 101]"
"[99, 78, 86, 80, 91]","[96, 95, 92, 82, 69]"
"[188, 160, 39, 23, 4]","[50, 62, 88, 106, 108]"
"[87, 75, 97, 86, 77]","[99, 82, 71, 78, 92]"
"[90, 81, 79, 79, 100]","[81, 85, 83, 91, 89]"
"[12, 85, 201, 96, 11]","[114, 74, 50, 62, 105]"
"[95, 80, 70, 79, 86]","[62, 93, 77, 88, 90]"
"[82, 67, 87, 80, 95]","[82, 85, 77, 76, 91]"
"[217, 144, 32, 7, 4]","[46, 62, 88, 110, 98]"
"[213, 153, 32, 12, 5]","[46, 65, 94, 97, 113]"
"[5, 103, 225, 99, 9]","[103, 75, 55, 96, 112]"
"[7, 79, 222, 91, 10]","[104, 90, 37, 80, 98]"
"[5, 89, 198, 110, 5]","[92, 86, 53, 76, 100]"
"[87, 91, 77, 85, 92]","[73, 95, 85, 97, 82]"
"[6, 108, 185, 99, 7]","[101, 71, 62, 65, 106]"
"[84, 78, 84, 87, 76]","[76, 97, 74, 80, 82]"
"[213, 155, 44, 10, 4]","[46, 75, 95, 110, 100]"
"[85, 71, 91, 104, 90]","[96, 101, 87, 66, 91]"
"[225, 156, 43, 5, 2]","[57, 69, 111, 98, 96]"
"[10, 98, 214, 85, 12]","[86, 89, 48, 89, 107]"
"[77, 72, 100, 93, 84]","[73, 101, 84, 97, 71]"
"[8, 85, 213, 78, 16]","[101, 74, 38, 79, 108]"
"[170, 166, 44, 18, 3]","[58, 66, 94, 83, 100]"
"[203, 175, 53, 12, 6]","[67, 65, 109, 116, 92]"
"[79, 87, 79, 84, 96]","[87, 81, 84, 91, 82]"
"[17, 100, 216, 103, 12]","[124, 80, 47, 89, 108]"
"[13, 111, 215, 98, 6]","[107, 69, 63, 90, 114]"
"[14, 97, 237, 93, 9]","[127, 93, 56, 74, 100]"
"[209, 156, 51, 10, 5]","[61, 63, 104, 98, 105]"
"[215, 165, 37, 14, 5]","[54, 62, 104, 105, 111]"
"[220, 167, 47, 13, 2]","[64, 78, 92, 108, 107]"
"[191, 165, 37, 11, 4]","[48, 57, 98, 95, 110]"
"[16, 99, 192, 110, 10]","[100, 74, 53, 93, 107]"
"[226, 155, 46, 9, 5]","[41, 74, 97, 115, 114]"
"[232, 157, 26, 5, 1]","[47, 80, 86, 105, 103]"
"[220, 160, 38, 12, 2]","[61, 62, 92, 107, 110]"
"[210, 167, 36, 9, 4]","[54, 67, 93, 110, 102]"
"[95, 72, 88, 96, 89]","[88, 87, 79, 85, 101]"
"[196, 186, 42, 11, 4]","[59, 67, 82, 124, 107]"
"[18, 86, 191, 93, 13]","[93, 86, 63, 69, 90]"
"[13, 93, 208, 86, 7]","[105, 89, 48, 76, 89]"
"[11, 77, 204, 95, 16]","[92, 72, 49, 93, 97]"
"[14, 79, 231, 101, 7]","[95, 85, 58, 79, 115]"
"[8, 98, 225, 88, 11]","[109, 74, 57, 77, 113]"
"[12, 99, 221, 100, 9]","[94, 99, 59, 80, 109]"
"[192, 157, 40, 10, 5]","[65, 67, 84, 87, 101]"
"[86, 91, 76, 102, 79]","[90, 90, 70, 95, 89]"
"[79, 91, 77, 82, 90]","[87, 93, 76, 84, 79]"
"[5, 105, 238, 91, 7]","[100, 90, 55, 93, 108]"
"[96, 99, 88, 89, 78]","[84, 92, 89, 93, 92]"
"[85, 87, 82, 95, 71]","[84, 83, 93, 78, 82]"
"[9, 89, 204, 104, 6]","[106, 82, 54, 65, 105]"
"[201, 168, 47, 16, 8]","[58, 68, 91, 121, 102]"
"[87, 94, 72, 85, 71]","[84, 77, 96, 80, 72]"
"[98, 81, 92, 84, 84]","[87, 79, 102, 92, 79]"
"[89, 83, 74, 104, 80]","[77, 97, 99, 80, 77]"
"[76, 88, 72, 78, 93]","[81, 79, 88, 80, 79]"
"[19, 101, 218, 105, 7]","[102, 103, 45, 75, 125]"
