tgt,src
"[199, 156, 39, 7, 3]","[32, 61, 105, 102, 104]"
"[215, 159, 35, 10, 2]","[62, 59, 94, 96, 110]"
"[79, 83, 95, 101, 68]","[85, 91, 92, 67, 91]"
"[86, 67, 82, 97, 118]","[72, 91, 100, 89, 98]"
"[11, 106, 220, 94, 10]","[92, 91, 46, 96, 116]"
"[12, 107, 192, 124, 11]","[96, 86, 65, 77, 122]"
"[78, 83, 83, 91, 102]","[100, 71, 101, 70, 95]"
"[196, 171, 41, 10, 2]","[51, 65, 93, 95, 116]"
"[13, 92, 213, 94, 12]","[89, 86, 59, 90, 100]"
"[15, 94, 210, 83, 2]","[101, 75, 48, 73, 107]"
"[88, 74, 82, 76, 81]","[86, 79, 86, 73, 77]"
"[212, 141, 42, 8, 3]","[40, 62, 88, 112, 104]"
"[86, 73, 89, 107, 81]","[98, 82, 97, 78, 81]"
"[11, 106, 213, 92, 9]","[110, 68, 51, 96, 106]"
"[196, 158, 38, 8, 3]","[47, 48, 106, 93, 109]"
"[85, 94, 77, 97, 94]","[96, 88, 82, 99, 82]"
"[215, 159, 49, 10, 4]","[44, 78, 110, 95, 110]"
"[213, 167, 45, 15, 5]","[74, 63, 92, 112, 104]"
"[6, 97, 203, 99, 13]","[90, 85, 58, 71, 114]"
"[220, 165, 44, 11, 6]","[59, 63, 95, 113, 116]"
"[200, 167, 60, 13, 3]","[51, 75, 79, 108, 130]"
"[223, 163, 37, 11, 3]","[60, 54, 105, 113, 105]"
"[81, 80, 72, 78, 99]","[83, 91, 70, 98, 68]"
"[103, 91, 87, 86, 76]","[92, 80, 84, 86, 101]"
"[191, 183, 53, 16, 2]","[58, 49, 104, 121, 113]"
"[10, 85, 238, 90, 6]","[104, 81, 38, 88, 118]"
"[199, 175, 42, 14, 7]","[54, 63, 113, 105, 102]"
"[16, 80, 203, 88, 14]","[110, 62, 48, 88, 93]"
"[88, 82, 90, 84, 81]","[71, 79, 90, 93, 92]"
"[82, 83, 75, 80, 82]","[80, 90, 83, 71, 78]"
"[195, 174, 45, 16, 6]","[60, 64, 106, 101, 105]"
"[9, 104, 207, 96, 6]","[113, 79, 48, 80, 102]"
"[93, 82, 86, 88, 98]","[90, 86, 77, 101, 93]"
"[83, 81, 105, 88, 86]","[94, 84, 69, 95, 101]"
"[7, 97, 215, 91, 9]","[120, 71, 55, 74, 99]"
"[87, 72, 84, 101, 94]","[80, 95, 105, 79, 79]"
"[196, 147, 48, 17, 6]","[50, 65, 94, 101, 104]"
"[8, 95, 214, 86, 9]","[103, 88, 52, 70, 99]"
"[90, 63, 94, 94, 100]","[98, 87, 73, 83, 100]"
"[171, 163, 52, 15, 2]","[73, 68, 85, 77, 100]"
"[76, 80, 81, 78, 87]","[82, 85, 92, 67, 76]"
"[81, 84, 78, 79, 88]","[82, 80, 85, 76, 87]"
"[88, 86, 88, 72, 88]","[77, 104, 82, 84, 75]"
"[77, 84, 79, 90, 76]","[82, 78, 82, 80, 84]"
"[71, 84, 91, 90, 77]","[86, 70, 86, 75, 96]"
"[6, 98, 207, 102, 16]","[97, 89, 60, 93, 90]"
"[81, 87, 78, 85, 82]","[77, 95, 80, 82, 79]"
"[190, 164, 38, 10, 1]","[57, 59, 90, 92, 105]"
"[11, 107, 214, 105, 8]","[99, 84, 51, 94, 117]"
"[181, 164, 45, 9, 3]","[55, 71, 100, 81, 95]"
"[4, 105, 214, 89, 8]","[101, 77, 52, 80, 110]"
"[5, 91, 207, 91, 8]","[92, 79, 39, 87, 105]"
"[88, 75, 98, 77, 81]","[82, 94, 62, 94, 87]"
"[14, 91, 196, 93, 7]","[115, 72, 37, 77, 100]"
"[208, 129, 56, 11, 5]","[51, 68, 74, 100, 116]"
"[5, 83, 205, 102, 7]","[104, 71, 50, 73, 104]"
"[4, 80, 226, 93, 11]","[113, 81, 41, 79, 100]"
"[74, 80, 95, 87, 79]","[93, 85, 81, 77, 79]"
"[90, 86, 94, 89, 83]","[85, 90, 100, 84, 83]"
"[5, 96, 197, 102, 9]","[115, 76, 47, 71, 100]"
"[10, 87, 215, 85, 8]","[86, 96, 37, 80, 106]"
"[75, 76, 91, 91, 98]","[88, 92, 84, 81, 86]"
"[196, 148, 47, 12, 4]","[39, 73, 78, 106, 111]"
"[9, 96, 194, 91, 12]","[112, 83, 43, 74, 90]"
"[194, 153, 40, 12, 2]","[49, 57, 87, 100, 108]"
"[197, 143, 43, 17, 3]","[61, 69, 100, 87, 86]"
"[6, 93, 237, 96, 12]","[94, 89, 59, 94, 108]"
"[78, 79, 86, 84, 90]","[86, 87, 80, 87, 77]"
"[218, 170, 45, 10, 5]","[59, 77, 97, 101, 114]"
"[12, 85, 204, 93, 11]","[95, 96, 44, 86, 84]"
"[12, 96, 195, 100, 17]","[89, 87, 62, 79, 103]"
"[10, 109, 217, 97, 10]","[133, 96, 51, 64, 99]"
"[10, 103, 187, 99, 8]","[99, 84, 59, 76, 89]"
"[198, 174, 45, 10, 6]","[52, 64, 99, 118, 100]"
"[192, 158, 45, 8, 5]","[58, 63, 85, 95, 107]"
"[221, 162, 35, 8, 1]","[45, 68, 97, 108, 109]"
"[84, 77, 83, 85, 72]","[79, 91, 70, 83, 78]"
"[15, 84, 199, 108, 14]","[84, 74, 60, 81, 121]"
"[85, 78, 86, 102, 79]","[86, 90, 81, 79, 94]"
"[187, 183, 58, 8, 5]","[62, 68, 82, 101, 128]"
"[212, 158, 49, 11, 4]","[54, 72, 117, 91, 100]"
"[100, 99, 86, 82, 83]","[93, 79, 92, 85, 101]"
"[217, 160, 28, 15, 4]","[44, 73, 95, 104, 108]"
"[213, 156, 45, 8, 5]","[56, 62, 102, 98, 109]"
"[4, 97, 228, 78, 7]","[101, 76, 48, 79, 110]"
"[95, 79, 82, 80, 98]","[78, 85, 93, 90, 88]"
"[97, 91, 80, 72, 90]","[64, 85, 96, 96, 89]"
"[76, 96, 80, 97, 90]","[100, 76, 92, 79, 92]"
"[83, 87, 85, 86, 70]","[80, 96, 75, 85, 75]"
"[207, 163, 38, 8, 1]","[53, 57, 112, 93, 102]"
"[109, 74, 98, 87, 80]","[90, 77, 96, 93, 92]"
"[82, 81, 98, 84, 72]","[83, 84, 65, 86, 99]"
"[107, 86, 93, 78, 77]","[82, 91, 81, 91, 96]"
"[80, 85, 98, 80, 95]","[77, 84, 88, 101, 88]"
"[208, 168, 48, 14, 4]","[67, 79, 94, 91, 111]"
"[207, 165, 35, 7, 11]","[59, 55, 106, 91, 114]"
"[181, 167, 46, 19, 2]","[69, 61, 89, 105, 91]"
"[11, 102, 191, 102, 10]","[103, 71, 63, 73, 106]"
"[204, 167, 38, 7, 6]","[60, 69, 82, 102, 109]"
"[83, 92, 75, 91, 96]","[91, 81, 85, 101, 79]"
"[213, 155, 38, 5, 3]","[39, 71, 110, 102, 92]"
"[6, 82, 219, 97, 9]","[98, 89, 46, 79, 101]"
"[5, 102, 192, 111, 11]","[99, 78, 60, 75, 109]"
"[201, 148, 44, 12, 5]","[52, 58, 94, 93, 113]"
"[76, 85, 84, 77, 85]","[85, 82, 71, 72, 97]"
"[197, 179, 38, 12, 9]","[55, 60, 107, 103, 110]"
"[231, 157, 47, 9, 1]","[58, 68, 110, 97, 112]"
"[6, 89, 191, 98, 16]","[91, 73, 59, 72, 105]"
"[80, 86, 85, 79, 90]","[97, 82, 83, 74, 84]"
"[220, 160, 44, 10, 2]","[57, 72, 82, 104, 121]"
"[228, 135, 47, 9, 4]","[42, 83, 93, 113, 92]"
"[92, 75, 76, 96, 93]","[83, 85, 97, 81, 86]"
"[199, 180, 47, 13, 9]","[62, 72, 98, 96, 120]"
"[201, 155, 36, 15, 5]","[43, 67, 102, 90, 110]"
"[187, 155, 41, 17, 2]","[66, 55, 84, 95, 102]"
"[188, 152, 52, 8, 6]","[44, 78, 87, 112, 85]"
"[95, 83, 95, 76, 62]","[88, 87, 62, 82, 92]"
"[13, 95, 205, 92, 11]","[94, 77, 54, 85, 106]"
"[96, 73, 89, 104, 85]","[92, 91, 83, 76, 105]"
"[76, 90, 74, 91, 83]","[80, 74, 93, 82, 85]"
"[13, 95, 216, 92, 23]","[96, 92, 66, 87, 98]"
"[208, 179, 43, 5, 1]","[62, 71, 82, 114, 107]"
"[15, 108, 219, 89, 12]","[101, 87, 62, 73, 120]"
"[69, 83, 88, 79, 89]","[86, 86, 67, 80, 89]"
"[191, 182, 36, 11, 6]","[63, 64, 99, 99, 101]"
"[219, 164, 36, 12, 6]","[54, 65, 106, 106, 106]"
"[92, 73, 92, 82, 92]","[81, 83, 76, 107, 84]"
"[194, 175, 42, 6, 3]","[48, 67, 100, 96, 109]"
"[89, 84, 93, 85, 91]","[97, 80, 79, 79, 107]"
"[13, 93, 202, 95, 7]","[113, 82, 43, 73, 99]"
"[12, 97, 193, 96, 7]","[108, 66, 59, 66, 106]"
"[17, 89, 224, 108, 8]","[96, 111, 51, 75, 113]"
"[204, 153, 36, 16, 3]","[54, 71, 90, 92, 105]"
"[218, 156, 33, 19, 6]","[51, 69, 95, 113, 104]"
"[196, 155, 40, 10, 5]","[44, 67, 91, 103, 101]"
"[212, 166, 47, 8, 2]","[55, 75, 105, 104, 96]"
"[209, 170, 40, 5, 2]","[54, 68, 93, 112, 99]"
"[72, 73, 83, 105, 94]","[88, 93, 83, 79, 84]"
"[182, 159, 46, 12, 7]","[53, 64, 96, 93, 100]"
"[10, 116, 200, 102, 12]","[103, 97, 64, 84, 92]"
"[17, 93, 209, 88, 14]","[87, 91, 52, 90, 101]"
"[97, 89, 78, 87, 70]","[77, 92, 84, 87, 81]"
"[194, 146, 40, 17, 3]","[46, 73, 90, 82, 109]"
"[7, 106, 194, 115, 19]","[102, 78, 59, 97, 105]"
"[218, 145, 48, 11, 4]","[56, 63, 103, 100, 104]"
"[8, 81, 217, 113, 18]","[108, 86, 71, 70, 102]"
"[93, 86, 75, 98, 89]","[108, 97, 83, 74, 79]"
"[194, 163, 59, 10, 10]","[68, 67, 80, 111, 110]"
"[8, 101, 189, 95, 13]","[104, 71, 52, 87, 92]"
"[82, 88, 87, 81, 69]","[73, 102, 81, 72, 79]"
"[192, 177, 52, 12, 3]","[60, 63, 93, 96, 124]"
"[15, 98, 209, 111, 7]","[98, 92, 65, 85, 100]"
"[13, 88, 208, 98, 6]","[105, 98, 52, 62, 96]"
"[8, 102, 199, 100, 15]","[97, 93, 54, 84, 96]"
"[217, 153, 49, 11, 6]","[71, 67, 93, 103, 102]"
"[6, 99, 204, 91, 3]","[103, 55, 53, 79, 113]"
"[203, 160, 42, 14, 1]","[51, 68, 92, 98, 111]"
"[3, 93, 225, 90, 8]","[98, 94, 57, 85, 85]"
"[92, 79, 70, 75, 87]","[86, 62, 90, 80, 85]"
"[89, 84, 88, 90, 80]","[86, 92, 85, 82, 86]"
"[198, 166, 40, 8, 1]","[57, 58, 98, 111, 89]"
"[192, 171, 41, 8, 6]","[49, 69, 105, 111, 84]"
"[88, 81, 84, 77, 82]","[94, 97, 73, 74, 74]"
"[9, 88, 233, 105, 9]","[109, 88, 50, 92, 105]"
"[8, 95, 188, 109, 11]","[116, 59, 51, 76, 109]"
"[14, 106, 213, 101, 10]","[108, 72, 60, 92, 112]"
"[205, 167, 45, 11, 4]","[62, 61, 93, 107, 109]"
"[69, 70, 101, 78, 84]","[74, 88, 74, 82, 84]"
"[82, 81, 79, 87, 80]","[86, 83, 84, 83, 73]"
"[12, 87, 211, 97, 18]","[106, 81, 44, 95, 99]"
"[204, 150, 34, 12, 2]","[51, 62, 87, 92, 110]"
"[9, 116, 208, 103, 6]","[112, 86, 60, 85, 99]"
"[17, 87, 216, 92, 6]","[90, 76, 50, 87, 115]"
"[224, 152, 43, 8, 5]","[63, 64, 104, 95, 106]"
"[13, 96, 200, 88, 12]","[101, 78, 56, 79, 95]"
"[11, 101, 203, 120, 6]","[108, 87, 63, 83, 100]"
"[70, 83, 103, 95, 70]","[83, 92, 80, 72, 94]"
"[8, 90, 206, 105, 11]","[94, 82, 57, 76, 111]"
"[229, 174, 37, 8, 2]","[54, 69, 100, 108, 119]"
"[90, 94, 79, 87, 87]","[93, 103, 87, 75, 79]"
"[9, 74, 230, 83, 10]","[98, 90, 37, 78, 103]"
"[86, 83, 75, 97, 79]","[67, 92, 88, 82, 91]"
"[81, 89, 82, 81, 90]","[77, 82, 91, 79, 94]"
"[187, 157, 57, 11, 5]","[50, 68, 89, 97, 113]"
"[9, 92, 234, 99, 13]","[111, 77, 46, 98, 115]"
"[84, 76, 99, 79, 90]","[91, 83, 76, 87, 91]"
"[86, 71, 94, 77, 72]","[80, 89, 74, 68, 89]"
"[188, 161, 37, 17, 6]","[60, 52, 90, 105, 102]"
"[7, 85, 223, 101, 8]","[113, 85, 46, 79, 101]"
"[91, 95, 86, 95, 73]","[91, 90, 94, 71, 94]"
"[84, 77, 94, 68, 85]","[94, 77, 73, 86, 78]"
"[77, 80, 85, 78, 90]","[92, 76, 74, 88, 80]"
"[86, 86, 98, 81, 93]","[96, 102, 85, 83, 78]"
"[191, 167, 34, 7, 6]","[49, 71, 72, 98, 115]"
"[74, 72, 91, 87, 93]","[89, 88, 78, 69, 93]"
"[85, 79, 78, 74, 91]","[77, 79, 82, 97, 72]"
"[90, 91, 81, 71, 81]","[74, 71, 74, 89, 106]"
"[212, 166, 49, 10, 2]","[58, 59, 87, 110, 125]"
"[208, 151, 39, 14, 2]","[54, 70, 101, 102, 87]"
"[75, 77, 93, 86, 72]","[85, 81, 74, 74, 89]"
"[198, 156, 40, 12, 4]","[53, 64, 99, 105, 89]"
"[6, 100, 203, 95, 6]","[94, 79, 57, 82, 98]"
"[15, 104, 220, 101, 8]","[110, 97, 60, 88, 93]"
"[86, 71, 78, 82, 83]","[77, 70, 85, 87, 81]"
"[87, 71, 73, 90, 88]","[79, 92, 81, 84, 73]"
"[3, 93, 239, 94, 7]","[97, 78, 51, 97, 113]"
"[86, 85, 94, 64, 83]","[82, 80, 85, 87, 78]"
"[18, 105, 209, 94, 15]","[96, 77, 63, 88, 117]"
"[19, 120, 203, 94, 12]","[98, 91, 66, 76, 117]"
"[6, 100, 221, 105, 12]","[117, 86, 60, 85, 96]"
"[71, 100, 106, 79, 84]","[82, 90, 88, 84, 96]"
"[15, 99, 192, 104, 13]","[99, 73, 53, 88, 110]"
"[11, 93, 200, 91, 13]","[101, 76, 55, 85, 91]"
"[87, 89, 77, 102, 71]","[95, 101, 75, 71, 84]"
"[17, 116, 209, 97, 8]","[118, 90, 59, 95, 85]"
"[85, 75, 78, 72, 94]","[80, 82, 75, 92, 75]"
"[218, 145, 44, 14, 6]","[44, 73, 102, 95, 113]"
"[84, 96, 77, 92, 98]","[87, 81, 103, 102, 74]"
"[78, 91, 78, 72, 97]","[70, 81, 93, 91, 81]"
"[12, 82, 229, 110, 9]","[105, 88, 45, 87, 117]"
"[5, 110, 220, 88, 7]","[112, 61, 58, 97, 102]"
"[185, 157, 55, 13, 5]","[71, 62, 76, 111, 95]"
"[11, 77, 229, 89, 6]","[97, 81, 41, 86, 107]"
"[191, 165, 34, 13, 3]","[53, 59, 106, 95, 93]"
"[197, 165, 39, 16, 3]","[47, 60, 87, 114, 112]"
"[82, 106, 92, 87, 74]","[100, 86, 81, 91, 83]"
"[195, 153, 47, 9, 4]","[57, 56, 87, 106, 102]"
"[10, 111, 210, 107, 10]","[101, 88, 56, 84, 119]"
"[215, 167, 39, 14, 1]","[45, 58, 99, 114, 120]"
"[91, 74, 86, 105, 76]","[86, 78, 81, 92, 95]"
"[231, 157, 47, 11, 4]","[53, 60, 92, 125, 120]"
"[206, 165, 45, 16, 2]","[62, 62, 109, 108, 93]"
"[10, 113, 191, 101, 16]","[103, 82, 63, 82, 101]"
"[215, 145, 49, 11, 2]","[51, 62, 97, 108, 104]"
"[187, 161, 43, 13, 5]","[54, 74, 98, 85, 98]"
"[4, 90, 231, 95, 2]","[111, 77, 43, 77, 114]"
"[217, 152, 32, 11, 5]","[49, 60, 86, 120, 102]"
"[89, 104, 85, 76, 67]","[74, 86, 77, 93, 91]"
"[85, 64, 86, 96, 87]","[84, 94, 70, 82, 88]"
"[212, 167, 31, 8, 10]","[63, 65, 94, 99, 107]"
"[214, 175, 35, 7, 2]","[61, 65, 101, 110, 96]"
"[216, 173, 46, 8, 4]","[57, 73, 109, 104, 104]"
"[73, 93, 93, 82, 74]","[99, 93, 79, 85, 59]"
"[221, 157, 50, 10, 4]","[42, 66, 117, 115, 102]"
"[99, 88, 86, 83, 92]","[81, 87, 101, 96, 83]"
"[215, 166, 46, 10, 7]","[59, 70, 104, 106, 105]"
"[208, 175, 34, 12, 6]","[55, 67, 105, 101, 107]"
"[204, 172, 53, 14, 3]","[66, 73, 90, 112, 105]"
"[6, 108, 197, 103, 13]","[113, 86, 46, 78, 104]"
"[8, 83, 210, 102, 6]","[100, 76, 53, 73, 107]"
"[11, 102, 209, 90, 13]","[111, 73, 58, 85, 98]"
"[230, 145, 47, 7, 3]","[51, 75, 90, 92, 124]"
"[12, 93, 193, 101, 12]","[92, 72, 62, 80, 105]"
"[78, 84, 76, 82, 94]","[73, 89, 74, 83, 95]"
"[11, 102, 216, 96, 11]","[114, 75, 56, 90, 101]"
"[218, 141, 48, 14, 8]","[54, 81, 86, 109, 99]"
"[201, 158, 32, 9, 5]","[48, 48, 94, 98, 117]"
"[194, 157, 38, 11, 4]","[57, 65, 102, 92, 88]"
"[11, 108, 211, 100, 10]","[115, 83, 57, 71, 114]"
"[81, 92, 91, 94, 92]","[91, 98, 84, 83, 94]"
"[195, 186, 47, 12, 3]","[56, 67, 108, 108, 104]"
"[193, 171, 49, 7, 7]","[61, 80, 95, 99, 92]"
"[207, 171, 53, 7, 5]","[62, 68, 88, 112, 113]"
"[17, 115, 167, 113, 8]","[101, 78, 63, 78, 100]"
"[197, 169, 43, 10, 7]","[58, 59, 95, 126, 88]"
"[201, 178, 51, 13, 7]","[70, 68, 91, 110, 111]"
"[201, 159, 40, 9, 2]","[53, 56, 100, 93, 109]"
"[226, 160, 36, 15, 3]","[48, 70, 92, 111, 119]"
"[215, 175, 30, 7, 3]","[56, 64, 105, 104, 101]"
"[91, 80, 89, 82, 86]","[80, 77, 87, 86, 98]"
"[97, 101, 85, 67, 99]","[82, 84, 96, 101, 86]"
"[209, 172, 41, 13, 4]","[46, 94, 99, 104, 96]"
"[76, 77, 105, 80, 85]","[77, 97, 80, 91, 78]"
"[11, 82, 237, 100, 4]","[109, 93, 39, 84, 109]"
"[7, 90, 205, 91, 12]","[103, 83, 41, 77, 101]"
"[11, 93, 227, 100, 11]","[104, 95, 50, 78, 115]"
"[203, 163, 49, 17, 5]","[65, 78, 85, 108, 101]"
"[207, 164, 52, 15, 5]","[60, 61, 98, 102, 122]"
"[14, 94, 207, 90, 7]","[88, 94, 61, 82, 87]"
"[208, 159, 44, 12, 4]","[41, 56, 94, 135, 101]"
"[76, 95, 82, 91, 79]","[80, 83, 78, 86, 96]"
"[81, 76, 88, 76, 88]","[89, 86, 78, 80, 76]"
"[216, 148, 37, 6, 4]","[46, 67, 100, 106, 92]"
"[86, 89, 85, 89, 88]","[98, 68, 99, 90, 82]"
"[11, 95, 188, 105, 7]","[106, 69, 56, 79, 96]"
"[190, 155, 47, 11, 3]","[57, 63, 78, 102, 106]"
"[210, 168, 43, 10, 1]","[53, 70, 93, 112, 104]"
"[5, 77, 217, 92, 10]","[102, 90, 51, 81, 77]"
"[81, 95, 99, 96, 71]","[95, 85, 86, 97, 79]"
"[96, 84, 77, 85, 96]","[76, 96, 89, 93, 84]"
"[86, 89, 80, 81, 94]","[82, 91, 88, 83, 86]"
"[204, 181, 38, 16, 2]","[58, 63, 114, 97, 109]"
"[207, 148, 41, 12, 6]","[53, 72, 86, 98, 105]"
"[10, 109, 190, 109, 13]","[93, 83, 49, 81, 125]"
"[11, 75, 234, 76, 6]","[103, 87, 41, 68, 103]"
"[78, 94, 76, 86, 84]","[84, 84, 84, 80, 86]"
"[198, 172, 50, 10, 6]","[60, 81, 84, 103, 108]"
"[9, 119, 208, 85, 4]","[98, 70, 70, 75, 112]"
"[76, 76, 80, 85, 101]","[104, 80, 79, 69, 86]"
"[77, 90, 79, 79, 79]","[70, 92, 82, 87, 73]"
"[86, 71, 88, 83, 78]","[77, 83, 80, 83, 83]"
"[225, 157, 37, 10, 4]","[56, 75, 93, 98, 111]"
"[220, 177, 46, 4, 3]","[74, 67, 86, 113, 110]"
"[220, 161, 46, 8, 1]","[51, 74, 104, 93, 114]"
"[226, 149, 41, 11, 1]","[46, 56, 107, 108, 111]"
"[7, 101, 195, 99, 4]","[102, 67, 55, 80, 102]"
"[99, 80, 69, 78, 78]","[92, 79, 86, 78, 69]"
"[207, 180, 46, 7, 5]","[77, 66, 99, 93, 110]"
"[227, 176, 37, 5, 3]","[62, 74, 99, 108, 105]"
"[5, 100, 237, 104, 4]","[117, 77, 58, 94, 104]"
"[205, 151, 40, 14, 5]","[46, 66, 101, 104, 98]"
"[12, 104, 214, 99, 6]","[101, 83, 64, 101, 86]"
"[9, 81, 220, 96, 8]","[107, 83, 42, 72, 110]"
"[72, 81, 91, 86, 79]","[90, 90, 73, 69, 87]"
"[88, 89, 82, 90, 88]","[84, 93, 83, 84, 93]"
"[88, 93, 67, 84, 76]","[85, 90, 83, 63, 87]"
"[79, 76, 88, 82, 91]","[88, 88, 75, 93, 72]"
"[12, 104, 189, 99, 7]","[94, 83, 53, 93, 88]"
"[75, 92, 74, 91, 88]","[90, 83, 71, 96, 80]"
"[85, 78, 99, 96, 85]","[85, 96, 73, 100, 89]"
"[199, 167, 40, 19, 5]","[47, 65, 107, 96, 115]"
"[205, 147, 48, 10, 3]","[49, 68, 85, 115, 96]"
"[8, 108, 195, 100, 11]","[111, 78, 52, 78, 103]"
"[78, 86, 81, 100, 93]","[91, 97, 91, 81, 78]"
"[80, 94, 84, 95, 93]","[110, 77, 82, 97, 80]"
"[77, 88, 90, 98, 91]","[83, 93, 89, 88, 91]"
"[14, 104, 192, 93, 14]","[106, 92, 52, 70, 97]"
"[209, 152, 40, 15, 7]","[48, 67, 99, 105, 104]"
"[90, 85, 78, 77, 84]","[90, 68, 75, 85, 96]"
"[11, 111, 195, 88, 15]","[93, 75, 44, 81, 127]"
"[88, 71, 87, 78, 95]","[79, 87, 69, 85, 99]"
"[96, 100, 98, 79, 75]","[83, 81, 98, 92, 94]"
"[209, 156, 43, 12, 4]","[56, 63, 95, 99, 111]"
"[9, 101, 219, 98, 12]","[111, 83, 53, 91, 101]"
"[234, 154, 41, 8, 1]","[58, 63, 105, 114, 98]"
"[101, 85, 79, 81, 80]","[98, 79, 78, 91, 80]"
"[208, 154, 32, 7, 6]","[39, 61, 103, 113, 91]"
"[18, 101, 201, 99, 9]","[108, 75, 57, 85, 103]"
"[10, 96, 220, 93, 7]","[100, 81, 48, 95, 102]"
"[207, 177, 44, 5, 2]","[56, 71, 103, 101, 104]"
"[7, 112, 212, 100, 16]","[101, 93, 56, 94, 103]"
"[223, 162, 45, 12, 6]","[53, 70, 109, 113, 103]"
"[215, 172, 42, 13, 4]","[60, 74, 97, 109, 106]"
"[10, 92, 210, 78, 10]","[98, 74, 44, 87, 97]"
"[204, 161, 40, 11, 3]","[57, 55, 93, 119, 95]"
"[88, 94, 90, 88, 79]","[97, 77, 82, 90, 93]"
"[7, 99, 190, 104, 7]","[98, 82, 58, 69, 100]"
"[196, 161, 37, 9, 4]","[56, 65, 86, 113, 87]"
"[12, 100, 221, 106, 9]","[114, 102, 55, 76, 101]"
"[79, 94, 91, 102, 83]","[87, 87, 95, 95, 85]"
"[200, 166, 40, 11, 2]","[52, 65, 112, 105, 85]"
"[77, 85, 73, 85, 88]","[91, 80, 73, 90, 74]"
"[99, 80, 81, 71, 72]","[76, 86, 90, 86, 65]"
"[97, 93, 78, 88, 86]","[93, 85, 92, 90, 82]"
"[214, 146, 37, 11, 2]","[49, 63, 108, 90, 100]"
"[13, 98, 202, 103, 9]","[106, 78, 54, 83, 104]"
"[198, 170, 45, 9, 5]","[60, 61, 98, 102, 106]"
"[67, 84, 82, 89, 81]","[83, 91, 72, 81, 76]"
"[212, 163, 41, 10, 4]","[55, 79, 92, 102, 102]"
"[9, 90, 221, 90, 10]","[109, 70, 56, 86, 99]"
"[183, 167, 54, 7, 8]","[71, 54, 83, 107, 104]"
"[86, 89, 115, 71, 85]","[85, 97, 83, 89, 92]"
"[80, 93, 72, 87, 95]","[86, 94, 88, 82, 77]"
"[92, 97, 79, 84, 85]","[88, 80, 94, 96, 79]"
"[81, 80, 86, 69, 86]","[75, 80, 63, 98, 86]"
"[82, 74, 89, 66, 93]","[81, 75, 100, 77, 71]"
"[186, 153, 55, 6, 5]","[60, 65, 78, 104, 98]"
"[204, 153, 47, 14, 7]","[42, 66, 98, 117, 102]"
"[88, 85, 84, 75, 80]","[84, 82, 72, 90, 84]"
"[175, 178, 36, 17, 6]","[55, 52, 87, 107, 111]"
"[13, 101, 219, 102, 10]","[100, 78, 57, 104, 106]"
"[215, 173, 42, 12, 5]","[63, 54, 102, 114, 114]"
"[93, 87, 80, 90, 75]","[86, 84, 96, 75, 84]"
"[182, 163, 34, 14, 7]","[51, 58, 109, 95, 87]"
"[8, 83, 220, 107, 7]","[89, 82, 68, 88, 98]"
"[7, 105, 212, 101, 7]","[116, 87, 47, 84, 98]"
"[81, 84, 79, 86, 99]","[73, 89, 82, 96, 89]"
"[6, 96, 240, 82, 9]","[97, 82, 59, 92, 103]"
"[12, 89, 217, 90, 8]","[105, 75, 50, 90, 96]"
"[187, 191, 43, 15, 7]","[69, 51, 106, 107, 110]"
"[218, 164, 37, 8, 1]","[51, 76, 90, 110, 101]"
"[196, 163, 46, 12, 4]","[50, 70, 78, 116, 107]"
"[6, 98, 229, 86, 5]","[91, 75, 57, 84, 117]"
"[94, 91, 87, 79, 95]","[74, 99, 86, 98, 89]"
"[10, 92, 203, 96, 8]","[92, 88, 45, 72, 112]"
"[209, 160, 32, 7, 4]","[56, 62, 87, 96, 111]"
"[6, 102, 195, 98, 10]","[117, 75, 62, 71, 86]"
"[10, 95, 216, 102, 5]","[117, 80, 59, 69, 103]"
"[223, 155, 35, 17, 5]","[57, 70, 95, 103, 110]"
"[11, 80, 235, 80, 7]","[89, 91, 47, 92, 94]"
"[11, 94, 238, 88, 18]","[99, 84, 60, 85, 121]"
"[67, 82, 94, 85, 95]","[81, 82, 92, 93, 75]"
"[10, 113, 208, 108, 9]","[101, 105, 59, 77, 106]"
"[194, 164, 53, 13, 8]","[63, 63, 79, 116, 111]"
"[16, 93, 224, 98, 12]","[109, 77, 55, 85, 117]"
"[93, 93, 77, 79, 85]","[90, 64, 107, 87, 79]"
"[15, 113, 183, 94, 6]","[94, 69, 52, 78, 118]"
"[7, 108, 225, 94, 10]","[102, 79, 47, 95, 121]"
"[232, 163, 44, 8, 3]","[61, 72, 103, 118, 96]"
"[10, 92, 227, 92, 7]","[126, 80, 39, 90, 93]"
"[3, 95, 202, 103, 10]","[102, 68, 48, 99, 96]"
"[98, 80, 89, 90, 71]","[84, 92, 87, 87, 78]"
"[10, 98, 211, 98, 10]","[94, 81, 57, 88, 107]"
"[10, 91, 215, 98, 11]","[120, 83, 49, 67, 106]"
"[99, 71, 77, 98, 85]","[87, 86, 82, 82, 93]"
"[15, 95, 193, 94, 16]","[110, 76, 59, 86, 82]"
"[13, 95, 205, 96, 9]","[112, 76, 40, 77, 113]"
"[15, 105, 191, 106, 2]","[106, 73, 62, 75, 103]"
"[5, 83, 210, 102, 10]","[93, 82, 45, 78, 112]"
"[97, 96, 78, 98, 79]","[78, 83, 104, 96, 87]"
"[9, 98, 212, 93, 14]","[103, 89, 52, 82, 100]"
