tgt,src
"[9, 116, 182, 103, 7]","[91, 73, 67, 78, 108]"
"[89, 67, 79, 77, 89]","[85, 84, 85, 76, 71]"
"[85, 82, 95, 80, 97]","[94, 95, 80, 78, 92]"
"[204, 161, 45, 9, 6]","[56, 70, 89, 106, 104]"
"[9, 104, 207, 90, 14]","[93, 84, 58, 106, 83]"
"[9, 92, 226, 97, 12]","[110, 97, 60, 85, 84]"
"[81, 90, 94, 89, 93]","[85, 93, 79, 100, 90]"
"[85, 81, 80, 77, 85]","[100, 68, 78, 88, 74]"
"[4, 102, 211, 93, 14]","[113, 78, 56, 90, 87]"
"[7, 98, 211, 89, 4]","[100, 63, 51, 84, 111]"
"[68, 76, 80, 91, 89]","[78, 86, 75, 78, 87]"
"[10, 101, 215, 103, 10]","[111, 87, 58, 74, 109]"
"[10, 101, 210, 116, 10]","[126, 89, 54, 79, 99]"
"[4, 88, 233, 93, 12]","[111, 87, 41, 81, 110]"
"[94, 78, 59, 76, 95]","[75, 91, 85, 70, 81]"
"[9, 98, 197, 100, 9]","[104, 79, 51, 74, 105]"
"[203, 160, 39, 13, 5]","[56, 73, 93, 109, 89]"
"[6, 93, 214, 88, 6]","[94, 77, 55, 76, 105]"
"[203, 184, 38, 12, 8]","[59, 67, 102, 100, 117]"
"[201, 174, 45, 12, 3]","[45, 58, 105, 116, 111]"
"[74, 88, 84, 108, 81]","[91, 79, 99, 84, 82]"
"[6, 112, 188, 99, 9]","[97, 73, 49, 73, 122]"
"[81, 84, 84, 84, 87]","[83, 89, 79, 88, 81]"
"[11, 101, 189, 90, 11]","[86, 90, 59, 84, 83]"
"[95, 69, 71, 84, 97]","[69, 82, 86, 91, 88]"
"[185, 149, 54, 9, 4]","[53, 58, 87, 107, 96]"
"[187, 155, 48, 10, 1]","[57, 66, 89, 89, 100]"
"[7, 102, 224, 104, 12]","[108, 87, 45, 92, 117]"
"[86, 90, 78, 72, 78]","[80, 73, 85, 84, 82]"
"[208, 169, 39, 15, 2]","[53, 76, 90, 110, 104]"
"[10, 98, 211, 108, 4]","[96, 93, 54, 78, 110]"
"[7, 107, 212, 78, 8]","[107, 70, 49, 98, 88]"
"[89, 89, 78, 71, 75]","[70, 72, 84, 76, 100]"
"[13, 96, 196, 90, 9]","[91, 60, 57, 78, 118]"
"[72, 97, 81, 79, 92]","[84, 85, 86, 89, 77]"
"[12, 111, 222, 93, 5]","[116, 82, 57, 80, 108]"
"[85, 82, 92, 86, 86]","[95, 75, 104, 85, 72]"
"[8, 113, 210, 95, 14]","[113, 80, 51, 97, 99]"
"[97, 82, 86, 92, 91]","[92, 77, 105, 94, 80]"
"[192, 164, 37, 9, 4]","[55, 57, 91, 92, 111]"
"[75, 86, 90, 75, 83]","[81, 87, 76, 95, 70]"
"[9, 94, 181, 112, 14]","[104, 85, 55, 64, 102]"
"[93, 80, 86, 72, 73]","[61, 75, 87, 102, 79]"
"[75, 95, 85, 91, 93]","[78, 94, 79, 111, 77]"
"[81, 94, 87, 73, 89]","[84, 89, 83, 78, 90]"
"[203, 148, 35, 10, 6]","[49, 64, 91, 99, 99]"
"[82, 105, 79, 92, 90]","[85, 81, 86, 101, 95]"
"[206, 155, 39, 11, 1]","[53, 72, 85, 99, 103]"
"[213, 144, 37, 7, 2]","[43, 70, 96, 98, 96]"
"[191, 145, 43, 13, 8]","[55, 76, 78, 87, 104]"
"[96, 91, 90, 88, 83]","[81, 77, 107, 91, 92]"
"[10, 92, 202, 119, 9]","[103, 85, 59, 82, 103]"
"[87, 87, 94, 83, 76]","[100, 61, 80, 93, 93]"
"[78, 87, 95, 91, 87]","[89, 93, 87, 85, 84]"
"[9, 95, 212, 108, 14]","[102, 92, 44, 80, 120]"
"[14, 83, 223, 102, 14]","[104, 94, 51, 78, 109]"
"[84, 77, 85, 90, 90]","[81, 94, 88, 71, 92]"
"[5, 116, 221, 88, 6]","[138, 69, 55, 78, 96]"
"[213, 182, 35, 6, 3]","[59, 70, 93, 104, 113]"
"[207, 185, 41, 12, 2]","[66, 79, 96, 93, 113]"
"[10, 97, 222, 97, 5]","[108, 75, 47, 97, 104]"
"[96, 82, 87, 74, 91]","[78, 102, 74, 83, 93]"
"[215, 159, 46, 13, 3]","[63, 70, 94, 92, 117]"
"[7, 99, 198, 125, 19]","[113, 81, 58, 90, 106]"
"[12, 112, 194, 103, 12]","[88, 76, 69, 86, 114]"
"[10, 119, 204, 102, 8]","[111, 79, 75, 80, 98]"
"[81, 84, 85, 88, 93]","[84, 94, 82, 94, 77]"
"[226, 161, 49, 11, 2]","[62, 65, 104, 111, 107]"
"[60, 96, 87, 90, 96]","[84, 75, 83, 88, 99]"
"[11, 93, 214, 91, 12]","[106, 90, 48, 81, 96]"
"[206, 182, 35, 12, 6]","[68, 59, 103, 96, 115]"
"[220, 180, 36, 9, 2]","[63, 77, 93, 108, 106]"
"[74, 96, 83, 80, 92]","[87, 78, 83, 92, 85]"
"[15, 86, 224, 100, 21]","[91, 94, 65, 98, 98]"
"[16, 87, 226, 89, 11]","[91, 74, 52, 95, 117]"
"[80, 90, 96, 90, 73]","[68, 81, 88, 80, 112]"
"[82, 72, 69, 82, 95]","[69, 101, 81, 77, 72]"
"[228, 153, 49, 14, 5]","[60, 76, 93, 106, 114]"
"[94, 93, 77, 89, 78]","[92, 78, 68, 101, 92]"
"[6, 83, 218, 111, 6]","[111, 72, 48, 81, 112]"
"[83, 68, 90, 76, 88]","[77, 91, 73, 78, 86]"
"[82, 93, 90, 89, 77]","[82, 75, 102, 81, 91]"
"[83, 75, 76, 94, 90]","[90, 69, 84, 91, 84]"
"[8, 99, 218, 102, 9]","[109, 81, 60, 78, 108]"
"[213, 161, 55, 8, 4]","[53, 76, 92, 117, 103]"
"[95, 81, 105, 81, 73]","[94, 78, 93, 75, 95]"
"[11, 98, 211, 92, 13]","[111, 78, 59, 72, 105]"
"[209, 165, 40, 14, 5]","[63, 59, 104, 110, 97]"
"[9, 105, 217, 93, 4]","[91, 82, 49, 92, 114]"
"[224, 165, 40, 10, 5]","[53, 77, 115, 96, 103]"
"[18, 102, 190, 104, 12]","[110, 84, 50, 79, 103]"
"[6, 110, 216, 90, 7]","[88, 90, 58, 89, 104]"
"[83, 73, 92, 74, 86]","[85, 80, 91, 92, 60]"
"[206, 142, 40, 11, 4]","[54, 80, 103, 77, 89]"
"[199, 153, 40, 9, 4]","[58, 58, 95, 104, 90]"
"[212, 165, 38, 9, 5]","[52, 60, 102, 109, 106]"
"[89, 66, 108, 75, 81]","[79, 103, 71, 91, 75]"
"[207, 174, 48, 9, 3]","[56, 73, 94, 112, 106]"
"[77, 98, 72, 91, 96]","[89, 88, 82, 79, 96]"
"[199, 166, 38, 13, 5]","[59, 58, 87, 114, 103]"
"[10, 98, 201, 100, 9]","[91, 87, 57, 86, 97]"
"[203, 167, 40, 12, 6]","[57, 65, 95, 102, 109]"
"[226, 148, 44, 11, 5]","[56, 72, 82, 111, 113]"
"[68, 100, 84, 96, 94]","[84, 95, 84, 100, 79]"
"[9, 89, 214, 93, 6]","[89, 81, 49, 83, 109]"
"[89, 76, 88, 75, 96]","[74, 86, 94, 83, 87]"
"[205, 162, 42, 12, 1]","[47, 62, 87, 119, 107]"
"[223, 149, 31, 17, 1]","[58, 72, 95, 108, 88]"
"[70, 104, 89, 99, 88]","[97, 89, 75, 93, 96]"
"[217, 175, 36, 10, 6]","[58, 69, 97, 112, 108]"
"[185, 163, 42, 15, 3]","[52, 64, 91, 106, 95]"
"[12, 94, 232, 99, 6]","[93, 81, 50, 108, 111]"
"[9, 92, 184, 102, 13]","[91, 62, 60, 82, 105]"
"[71, 81, 103, 99, 93]","[91, 83, 88, 86, 99]"
"[14, 99, 189, 103, 13]","[88, 78, 61, 78, 113]"
"[8, 81, 204, 105, 9]","[101, 84, 46, 89, 87]"
"[214, 152, 43, 10, 6]","[44, 71, 95, 102, 113]"
"[7, 118, 210, 96, 11]","[109, 64, 57, 112, 100]"
"[9, 100, 218, 94, 4]","[106, 80, 58, 86, 95]"
"[7, 110, 235, 86, 10]","[104, 78, 58, 93, 115]"
"[11, 109, 200, 109, 11]","[103, 97, 54, 76, 110]"
"[7, 82, 214, 94, 15]","[112, 79, 55, 85, 81]"
"[214, 162, 51, 13, 7]","[60, 75, 89, 100, 123]"
"[13, 77, 223, 91, 15]","[101, 100, 59, 72, 87]"
"[92, 80, 80, 79, 106]","[85, 102, 77, 80, 93]"
"[7, 106, 215, 99, 9]","[107, 72, 53, 97, 107]"
"[210, 151, 30, 15, 2]","[52, 60, 93, 102, 101]"
"[175, 193, 44, 8, 1]","[51, 56, 101, 114, 99]"
"[198, 166, 46, 10, 8]","[46, 70, 105, 107, 100]"
"[203, 179, 48, 10, 0]","[62, 78, 107, 75, 118]"
"[84, 73, 90, 85, 91]","[90, 96, 101, 67, 69]"
"[9, 102, 210, 106, 11]","[102, 83, 60, 84, 109]"
"[82, 82, 95, 91, 94]","[94, 70, 88, 92, 100]"
"[13, 89, 236, 91, 4]","[99, 79, 51, 85, 119]"
"[215, 151, 35, 14, 3]","[50, 55, 96, 100, 117]"
"[11, 99, 207, 95, 8]","[97, 75, 58, 91, 99]"
"[13, 105, 223, 87, 11]","[120, 74, 48, 83, 114]"
"[8, 98, 189, 99, 15]","[113, 82, 51, 62, 101]"
"[8, 90, 236, 89, 8]","[95, 79, 50, 85, 122]"
"[74, 100, 83, 71, 88]","[79, 88, 76, 90, 83]"
"[199, 166, 49, 15, 4]","[62, 72, 80, 111, 108]"
"[204, 131, 51, 15, 10]","[58, 79, 91, 98, 85]"
"[197, 169, 54, 10, 1]","[52, 70, 84, 114, 111]"
"[76, 88, 72, 78, 93]","[81, 79, 88, 80, 79]"
"[0, 93, 210, 95, 10]","[113, 77, 45, 72, 101]"
"[98, 79, 82, 85, 93]","[75, 81, 88, 108, 85]"
"[6, 92, 255, 87, 4]","[104, 96, 36, 85, 123]"
"[5, 91, 228, 86, 3]","[107, 68, 49, 76, 113]"
"[98, 76, 82, 87, 89]","[87, 94, 99, 72, 80]"
"[84, 84, 88, 75, 101]","[82, 89, 86, 87, 88]"
"[85, 64, 86, 80, 86]","[73, 83, 81, 83, 81]"
"[213, 167, 52, 10, 8]","[57, 69, 98, 115, 111]"
"[99, 90, 72, 92, 75]","[94, 81, 93, 64, 96]"
"[73, 99, 85, 112, 73]","[98, 96, 87, 73, 88]"
"[7, 90, 209, 102, 9]","[101, 85, 55, 78, 98]"
"[201, 159, 54, 10, 2]","[58, 64, 86, 101, 117]"
"[6, 91, 203, 108, 10]","[106, 78, 51, 83, 100]"
"[220, 162, 51, 9, 5]","[49, 73, 102, 102, 121]"
"[12, 99, 216, 108, 5]","[108, 67, 58, 78, 129]"
"[76, 85, 92, 92, 80]","[94, 81, 76, 81, 93]"
"[89, 96, 66, 74, 96]","[80, 68, 100, 88, 85]"
"[86, 91, 69, 86, 82]","[91, 86, 86, 67, 84]"
"[6, 87, 223, 113, 6]","[108, 92, 65, 71, 99]"
"[13, 107, 211, 89, 9]","[106, 79, 72, 70, 102]"
"[6, 110, 196, 98, 8]","[103, 78, 65, 79, 93]"
"[10, 91, 221, 91, 14]","[97, 72, 62, 93, 103]"
"[84, 81, 85, 90, 90]","[91, 90, 80, 83, 86]"
"[11, 101, 209, 97, 15]","[118, 92, 53, 83, 87]"
"[10, 115, 221, 92, 10]","[120, 87, 55, 87, 99]"
"[210, 155, 47, 7, 4]","[57, 70, 97, 97, 102]"
"[204, 152, 42, 11, 3]","[55, 59, 88, 104, 106]"
"[193, 157, 43, 12, 8]","[46, 69, 85, 110, 103]"
"[206, 183, 36, 18, 6]","[54, 64, 95, 132, 104]"
"[102, 73, 79, 80, 74]","[79, 83, 91, 82, 73]"
"[196, 163, 36, 10, 4]","[50, 64, 96, 91, 108]"
"[200, 165, 53, 16, 4]","[66, 64, 97, 96, 115]"
"[201, 169, 37, 11, 9]","[70, 86, 89, 93, 89]"
"[84, 78, 96, 98, 82]","[73, 97, 97, 92, 79]"
"[214, 172, 38, 11, 2]","[56, 58, 107, 115, 101]"
"[91, 97, 80, 77, 82]","[85, 84, 78, 82, 98]"
"[212, 144, 41, 15, 5]","[58, 61, 106, 108, 84]"
"[192, 172, 47, 11, 3]","[46, 53, 92, 115, 119]"
"[203, 169, 35, 12, 1]","[47, 68, 78, 103, 124]"
"[10, 90, 216, 80, 6]","[102, 78, 40, 82, 100]"
"[215, 159, 41, 9, 5]","[59, 63, 85, 101, 121]"
"[8, 91, 204, 91, 7]","[111, 82, 38, 69, 101]"
"[217, 168, 44, 10, 4]","[62, 74, 86, 99, 122]"
"[6, 88, 218, 96, 4]","[116, 82, 46, 77, 91]"
"[10, 94, 221, 114, 6]","[101, 87, 55, 88, 114]"
"[210, 152, 33, 14, 7]","[43, 72, 85, 123, 93]"
"[11, 89, 242, 101, 5]","[109, 84, 58, 83, 114]"
"[208, 168, 38, 7, 2]","[51, 67, 88, 102, 115]"
"[79, 88, 90, 61, 87]","[66, 70, 99, 73, 97]"
"[185, 166, 35, 14, 4]","[50, 64, 82, 104, 104]"
"[70, 92, 79, 94, 81]","[92, 81, 75, 89, 79]"
"[86, 91, 86, 91, 65]","[87, 80, 89, 79, 84]"
"[15, 96, 231, 98, 9]","[109, 93, 60, 83, 104]"
"[64, 98, 80, 94, 81]","[93, 71, 89, 87, 77]"
"[199, 148, 39, 11, 6]","[53, 51, 94, 104, 101]"
"[3, 89, 218, 118, 11]","[91, 95, 48, 78, 127]"
"[17, 102, 201, 111, 11]","[99, 87, 53, 83, 120]"
"[209, 163, 39, 12, 2]","[54, 71, 92, 111, 97]"
"[203, 161, 55, 12, 3]","[73, 61, 85, 104, 111]"
"[97, 93, 80, 81, 99]","[81, 87, 95, 94, 93]"
"[10, 103, 189, 92, 11]","[100, 68, 59, 76, 102]"
"[172, 208, 43, 18, 4]","[71, 57, 99, 95, 123]"
"[86, 83, 89, 111, 76]","[84, 82, 96, 86, 97]"
"[82, 67, 87, 80, 95]","[82, 85, 77, 76, 91]"
"[81, 78, 95, 88, 82]","[86, 89, 86, 93, 70]"
"[230, 160, 44, 11, 4]","[55, 67, 109, 113, 105]"
"[9, 102, 218, 96, 11]","[98, 87, 52, 82, 117]"
"[194, 168, 45, 12, 4]","[64, 50, 101, 113, 95]"
"[87, 74, 83, 78, 89]","[85, 86, 81, 79, 80]"
"[183, 166, 42, 13, 4]","[51, 73, 81, 90, 113]"
"[8, 84, 199, 101, 8]","[96, 88, 47, 66, 103]"
"[206, 178, 38, 15, 6]","[44, 71, 107, 110, 111]"
"[8, 103, 215, 103, 12]","[119, 78, 58, 85, 101]"
"[12, 108, 187, 95, 10]","[102, 78, 67, 70, 95]"
"[7, 86, 218, 100, 6]","[104, 87, 50, 75, 101]"
"[218, 164, 44, 11, 0]","[54, 85, 79, 115, 104]"
"[10, 90, 219, 108, 7]","[97, 93, 57, 67, 120]"
"[8, 97, 212, 105, 6]","[103, 93, 50, 79, 103]"
"[221, 165, 39, 10, 0]","[46, 73, 100, 105, 111]"
"[16, 96, 196, 86, 13]","[94, 80, 56, 63, 114]"
"[19, 106, 196, 91, 8]","[95, 88, 57, 77, 103]"
"[11, 104, 210, 94, 9]","[108, 71, 65, 86, 98]"
"[8, 102, 225, 96, 12]","[104, 96, 57, 79, 107]"
"[223, 154, 41, 14, 2]","[53, 79, 87, 105, 110]"
"[80, 93, 84, 72, 80]","[84, 74, 76, 85, 90]"
"[86, 93, 94, 83, 91]","[97, 85, 81, 98, 86]"
"[70, 75, 88, 74, 110]","[84, 90, 96, 74, 73]"
"[103, 66, 92, 91, 85]","[99, 98, 74, 64, 102]"
"[5, 91, 219, 92, 10]","[99, 71, 59, 98, 90]"
"[5, 88, 217, 93, 8]","[116, 78, 52, 76, 89]"
"[94, 85, 84, 86, 83]","[90, 84, 88, 72, 98]"
"[7, 100, 206, 94, 9]","[99, 87, 38, 101, 91]"
"[227, 143, 39, 11, 7]","[52, 87, 94, 97, 97]"
"[11, 93, 197, 97, 9]","[99, 75, 53, 73, 107]"
"[7, 85, 245, 95, 7]","[111, 90, 49, 88, 101]"
"[14, 83, 235, 94, 10]","[87, 95, 47, 86, 121]"
"[82, 93, 72, 94, 75]","[76, 83, 85, 90, 82]"
"[78, 86, 96, 81, 100]","[95, 92, 90, 80, 84]"
"[82, 81, 84, 77, 89]","[74, 93, 89, 85, 72]"
"[9, 106, 229, 94, 4]","[117, 80, 51, 84, 110]"
"[11, 108, 209, 103, 12]","[105, 87, 56, 95, 100]"
"[11, 114, 207, 104, 6]","[113, 90, 50, 90, 99]"
"[11, 95, 192, 98, 10]","[107, 81, 60, 60, 98]"
"[90, 82, 94, 79, 92]","[85, 89, 80, 91, 92]"
"[183, 171, 58, 12, 1]","[61, 59, 92, 113, 100]"
"[78, 101, 99, 75, 92]","[92, 89, 82, 103, 79]"
"[11, 94, 215, 97, 12]","[109, 93, 51, 61, 115]"
"[9, 93, 204, 104, 5]","[109, 70, 51, 77, 108]"
"[8, 107, 225, 97, 6]","[95, 98, 52, 90, 108]"
"[66, 96, 78, 84, 80]","[87, 66, 89, 71, 91]"
"[10, 94, 205, 81, 13]","[99, 78, 52, 80, 94]"
"[104, 78, 75, 69, 92]","[69, 76, 93, 105, 75]"
"[91, 108, 77, 91, 71]","[80, 85, 89, 83, 101]"
"[9, 100, 187, 99, 10]","[78, 95, 54, 82, 96]"
"[93, 93, 85, 74, 83]","[83, 72, 100, 84, 89]"
"[6, 109, 201, 101, 7]","[109, 74, 63, 79, 99]"
"[16, 105, 199, 97, 8]","[106, 77, 47, 82, 113]"
"[91, 97, 89, 86, 83]","[82, 98, 79, 101, 86]"
"[5, 94, 240, 76, 9]","[115, 76, 44, 85, 104]"
"[82, 72, 77, 84, 89]","[87, 82, 82, 83, 70]"
"[186, 167, 42, 12, 4]","[57, 53, 91, 104, 106]"
"[211, 163, 41, 6, 0]","[53, 77, 80, 98, 113]"
"[98, 70, 87, 80, 87]","[88, 88, 85, 71, 90]"
"[90, 84, 93, 80, 86]","[87, 95, 84, 90, 77]"
"[11, 111, 204, 95, 13]","[98, 98, 53, 81, 104]"
"[90, 107, 84, 87, 75]","[74, 87, 83, 95, 104]"
"[82, 84, 95, 86, 87]","[88, 83, 100, 70, 93]"
"[234, 162, 39, 12, 3]","[51, 71, 106, 112, 110]"
"[6, 97, 220, 69, 9]","[100, 83, 46, 83, 89]"
"[80, 88, 69, 103, 77]","[86, 70, 97, 70, 94]"
"[221, 169, 34, 13, 5]","[58, 63, 111, 108, 102]"
"[90, 86, 91, 83, 84]","[87, 74, 85, 99, 89]"
"[75, 89, 87, 79, 105]","[89, 85, 94, 86, 81]"
"[11, 94, 187, 102, 14]","[107, 91, 43, 72, 95]"
"[194, 168, 47, 6, 7]","[55, 64, 91, 103, 109]"
"[13, 100, 185, 93, 10]","[107, 80, 51, 68, 95]"
"[15, 98, 228, 88, 9]","[102, 96, 59, 92, 89]"
"[8, 91, 215, 101, 9]","[113, 79, 49, 85, 98]"
"[209, 158, 46, 10, 4]","[42, 58, 103, 108, 116]"
"[193, 177, 51, 16, 6]","[58, 62, 107, 105, 111]"
"[73, 98, 85, 93, 79]","[84, 84, 91, 93, 76]"
"[196, 163, 34, 16, 2]","[58, 56, 103, 92, 102]"
"[77, 72, 91, 90, 73]","[94, 82, 77, 65, 85]"
"[11, 100, 198, 94, 13]","[96, 72, 50, 83, 115]"
"[85, 82, 81, 88, 88]","[76, 75, 107, 86, 80]"
"[7, 91, 205, 99, 11]","[103, 73, 61, 81, 95]"
"[107, 81, 86, 71, 94]","[79, 103, 92, 89, 76]"
"[78, 99, 86, 69, 76]","[69, 86, 81, 88, 84]"
"[199, 160, 51, 6, 1]","[61, 67, 91, 96, 102]"
"[220, 177, 42, 9, 2]","[56, 65, 98, 131, 100]"
"[86, 78, 95, 90, 81]","[92, 91, 95, 81, 71]"
"[5, 90, 210, 94, 6]","[88, 85, 49, 89, 94]"
"[86, 79, 98, 74, 90]","[96, 85, 73, 87, 86]"
"[11, 106, 216, 86, 10]","[107, 73, 43, 96, 110]"
"[194, 154, 38, 18, 9]","[65, 55, 95, 101, 97]"
"[88, 81, 92, 84, 76]","[67, 82, 90, 94, 88]"
"[83, 70, 103, 85, 84]","[75, 91, 81, 82, 96]"
"[83, 81, 84, 82, 83]","[82, 91, 85, 69, 86]"
"[89, 83, 101, 79, 83]","[96, 85, 71, 93, 90]"
"[95, 74, 78, 90, 70]","[90, 92, 69, 88, 68]"
"[5, 108, 202, 79, 11]","[104, 83, 53, 78, 87]"
"[12, 81, 192, 107, 10]","[86, 84, 55, 82, 95]"
"[17, 94, 223, 100, 8]","[91, 91, 50, 85, 125]"
"[212, 153, 48, 16, 5]","[51, 70, 94, 110, 109]"
"[72, 101, 97, 95, 81]","[87, 104, 84, 85, 86]"
"[96, 79, 95, 81, 94]","[80, 93, 90, 99, 83]"
"[215, 167, 34, 13, 4]","[56, 61, 121, 105, 90]"
"[10, 92, 217, 99, 11]","[95, 103, 53, 77, 101]"
"[83, 92, 88, 80, 79]","[90, 76, 91, 90, 75]"
"[225, 164, 34, 7, 0]","[47, 64, 99, 113, 107]"
"[194, 146, 45, 9, 6]","[32, 69, 90, 94, 115]"
"[206, 175, 41, 11, 8]","[64, 64, 104, 109, 100]"
"[18, 108, 227, 78, 8]","[107, 92, 59, 96, 85]"
"[220, 160, 44, 15, 6]","[58, 79, 98, 115, 95]"
"[8, 112, 207, 103, 13]","[99, 96, 50, 86, 112]"
"[99, 101, 87, 85, 76]","[72, 86, 114, 85, 91]"
"[10, 121, 218, 79, 11]","[101, 81, 57, 92, 108]"
"[90, 68, 87, 85, 87]","[90, 81, 77, 84, 85]"
"[79, 92, 86, 78, 73]","[92, 87, 84, 65, 80]"
"[199, 149, 42, 9, 5]","[49, 76, 100, 94, 85]"
"[11, 91, 211, 102, 9]","[99, 75, 56, 85, 109]"
"[92, 76, 72, 85, 80]","[75, 78, 77, 87, 88]"
"[213, 159, 41, 10, 4]","[54, 60, 106, 101, 106]"
"[214, 146, 41, 12, 1]","[45, 72, 94, 92, 111]"
"[184, 160, 43, 16, 7]","[57, 50, 104, 91, 108]"
"[79, 80, 88, 82, 99]","[74, 99, 87, 75, 93]"
"[78, 78, 87, 104, 92]","[87, 95, 87, 84, 86]"
"[10, 92, 216, 101, 7]","[99, 88, 53, 69, 117]"
"[10, 87, 198, 94, 16]","[93, 85, 57, 75, 95]"
"[5, 88, 207, 92, 12]","[114, 78, 40, 71, 101]"
"[213, 171, 46, 10, 10]","[57, 83, 105, 101, 104]"
"[91, 89, 74, 68, 88]","[89, 77, 73, 86, 85]"
"[79, 80, 88, 73, 106]","[80, 86, 97, 81, 82]"
"[195, 178, 33, 10, 3]","[60, 53, 80, 104, 122]"
"[11, 105, 214, 98, 9]","[91, 90, 47, 98, 111]"
"[17, 97, 218, 102, 11]","[115, 84, 56, 81, 109]"
"[199, 170, 39, 7, 5]","[57, 59, 94, 112, 98]"
"[89, 95, 71, 75, 102]","[94, 83, 82, 85, 88]"
"[9, 115, 205, 106, 11]","[111, 68, 61, 72, 134]"
"[57, 86, 101, 81, 83]","[94, 70, 81, 90, 73]"
"[8, 107, 204, 92, 17]","[121, 82, 51, 77, 97]"
"[12, 91, 220, 94, 11]","[107, 81, 64, 83, 93]"
"[11, 99, 229, 97, 6]","[102, 75, 65, 98, 102]"
"[77, 79, 95, 85, 77]","[87, 87, 85, 70, 84]"
"[88, 79, 76, 85, 82]","[86, 89, 84, 71, 80]"
"[11, 100, 213, 107, 14]","[102, 81, 54, 93, 115]"
"[10, 74, 241, 83, 9]","[104, 83, 42, 94, 94]"
"[94, 88, 85, 81, 92]","[87, 98, 74, 91, 90]"
"[18, 85, 199, 96, 15]","[112, 86, 39, 74, 102]"
"[16, 93, 221, 100, 10]","[100, 80, 50, 94, 116]"
"[204, 151, 38, 7, 2]","[45, 57, 112, 95, 93]"
"[79, 91, 93, 73, 91]","[98, 73, 95, 86, 75]"
"[6, 108, 202, 90, 7]","[93, 69, 59, 89, 103]"
"[219, 148, 40, 8, 5]","[64, 57, 89, 105, 105]"
"[202, 168, 41, 18, 4]","[51, 58, 98, 108, 118]"
"[182, 166, 45, 7, 8]","[50, 60, 93, 83, 122]"
"[217, 168, 43, 11, 2]","[66, 68, 91, 107, 109]"
"[14, 84, 209, 123, 16]","[107, 94, 52, 84, 109]"
"[216, 151, 34, 11, 6]","[52, 79, 94, 94, 99]"
"[13, 103, 205, 85, 8]","[112, 68, 44, 85, 105]"
"[81, 89, 84, 84, 69]","[80, 82, 74, 92, 79]"
"[8, 89, 206, 96, 10]","[108, 78, 49, 81, 93]"
"[16, 96, 203, 110, 17]","[96, 98, 73, 82, 93]"
"[12, 104, 182, 97, 8]","[98, 68, 66, 69, 102]"
"[207, 149, 39, 11, 8]","[56, 56, 105, 104, 93]"
"[202, 139, 61, 9, 2]","[68, 71, 68, 102, 104]"
"[210, 151, 29, 12, 3]","[50, 73, 86, 99, 97]"
"[98, 92, 86, 89, 85]","[87, 110, 78, 90, 85]"
"[5, 102, 225, 98, 3]","[97, 78, 60, 96, 102]"
"[198, 157, 38, 12, 4]","[59, 58, 84, 104, 104]"
"[4, 102, 214, 101, 16]","[108, 87, 50, 82, 110]"
"[191, 179, 44, 6, 5]","[47, 66, 98, 103, 111]"
"[7, 118, 219, 93, 8]","[110, 87, 45, 97, 106]"
"[14, 98, 213, 84, 11]","[110, 91, 38, 79, 102]"
"[77, 92, 96, 95, 87]","[87, 87, 93, 82, 98]"
"[99, 94, 77, 88, 91]","[87, 80, 98, 88, 96]"
"[183, 165, 53, 17, 4]","[51, 65, 104, 101, 101]"
"[229, 138, 39, 10, 1]","[50, 77, 67, 117, 106]"
"[217, 171, 35, 8, 4]","[52, 60, 110, 97, 116]"
"[11, 101, 211, 91, 12]","[100, 80, 62, 93, 91]"
"[71, 92, 75, 86, 100]","[87, 91, 72, 93, 81]"
"[10, 107, 182, 89, 15]","[103, 75, 55, 79, 91]"
"[12, 113, 203, 103, 7]","[117, 79, 57, 82, 103]"
"[87, 96, 90, 89, 85]","[92, 93, 75, 86, 101]"
"[93, 93, 85, 82, 97]","[89, 89, 87, 105, 80]"
"[218, 160, 35, 10, 2]","[67, 76, 87, 93, 102]"
"[11, 94, 208, 102, 7]","[91, 83, 54, 78, 116]"
"[79, 88, 81, 77, 98]","[82, 89, 94, 78, 80]"
"[8, 93, 205, 87, 16]","[92, 84, 53, 82, 98]"
"[228, 141, 38, 13, 3]","[59, 82, 104, 93, 85]"
"[8, 110, 190, 101, 13]","[92, 79, 69, 78, 104]"
"[20, 112, 212, 95, 11]","[115, 89, 50, 81, 115]"
"[9, 114, 187, 89, 8]","[94, 79, 60, 77, 97]"
"[211, 171, 48, 9, 2]","[62, 77, 92, 112, 98]"
"[197, 171, 40, 11, 1]","[57, 57, 113, 93, 100]"
"[197, 163, 28, 12, 1]","[58, 59, 92, 94, 98]"
"[11, 92, 188, 101, 9]","[109, 67, 51, 74, 100]"
"[219, 174, 35, 13, 7]","[59, 79, 105, 99, 106]"
"[216, 171, 40, 8, 2]","[53, 59, 99, 104, 122]"
"[10, 89, 221, 102, 11]","[106, 80, 53, 82, 112]"
"[188, 182, 50, 12, 6]","[62, 64, 90, 106, 116]"
"[72, 90, 90, 85, 87]","[89, 89, 80, 79, 87]"
"[6, 106, 243, 86, 7]","[117, 90, 54, 86, 101]"
"[209, 142, 46, 16, 1]","[60, 74, 89, 90, 101]"
"[78, 73, 88, 83, 87]","[79, 93, 82, 70, 85]"
"[87, 90, 90, 93, 90]","[72, 98, 95, 98, 87]"
"[190, 144, 47, 18, 5]","[44, 74, 88, 94, 104]"
